Vote,Date,VoteNumber,VoteTitle,ResultFor,ResultAgainst,ResultAbstention
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190327/40,2019-03-27,40,A8-0094/2019 -  Andrea Cozzolino - Am 197=204= 27/03/2019 17:13:16.000,104,512,5
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190327/41,2019-03-27,41,A8-0094/2019 -  Andrea Cozzolino - Am 198=205= 27/03/2019 17:13:36.000,119,497,11
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190327/42,2019-03-27,42,A8-0094/2019 -  Andrea Cozzolino - Am 238 27/03/2019 17:13:53.000,59,514,54
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190327/43,2019-03-27,43,A8-0094/2019 -  Andrea Cozzolino - Am 240 27/03/2019 17:14:37.000,105,477,47
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190327/44,2019-03-27,44,A8-0094/2019 -  Andrea Cozzolino - Am 241 27/03/2019 17:14:46.000,117,456,51
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190327/45,2019-03-27,45,A8-0094/2019 -  Andrea Cozzolino - Am 243 27/03/2019 17:15:04.000,52,550,24
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190327/46,2019-03-27,46,"A8-0094/2019 -  Andrea Cozzolino - Am 94, 95, 96 et 97 27/03/2019 17:15:17.000",321,278,26
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190327/47,2019-03-27,47,A8-0094/2019 -  Andrea Cozzolino - Am 99/1 27/03/2019 17:15:33.000,461,154,9
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190327/48,2019-03-27,48,A8-0094/2019 -  Andrea Cozzolino - Am 99/2 27/03/2019 17:15:44.000,317,298,11
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190327/49,2019-03-27,49,A8-0094/2019 -  Andrea Cozzolino - Am 185 27/03/2019 17:16:23.000,259,353,9
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190327/50,2019-03-27,50,A8-0094/2019 -  Andrea Cozzolino - Am 100/1 27/03/2019 17:16:36.000,497,117,10
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190327/51,2019-03-27,51,A8-0094/2019 -  Andrea Cozzolino - Am 100/2 27/03/2019 17:16:46.000,282,330,11
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190327/52,2019-03-27,52,A8-0094/2019 -  Andrea Cozzolino - Am 100/3 27/03/2019 17:16:56.000,254,336,31
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190327/53,2019-03-27,53,A8-0094/2019 -  Andrea Cozzolino - Am 100/4 27/03/2019 17:17:06.000,247,358,12
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190327/54,2019-03-27,54,A8-0094/2019 -  Andrea Cozzolino - Am 100/5 27/03/2019 17:17:16.000,273,334,12
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190327/55,2019-03-27,55,A8-0094/2019 -  Andrea Cozzolino - Am 103D=245D= 27/03/2019 17:17:38.000,493,126,6
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190327/56,2019-03-27,56,A8-0094/2019 -  Andrea Cozzolino - Am 186 27/03/2019 17:17:48.000,291,320,11
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190327/57,2019-03-27,57,A8-0094/2019 -  Andrea Cozzolino - Am 246D 27/03/2019 17:17:59.000,105,510,9
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190327/58,2019-03-27,58,A8-0094/2019 -  Andrea Cozzolino - Am 189 27/03/2019 17:18:14.000,158,445,21
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190327/59,2019-03-27,59,A8-0094/2019 -  Andrea Cozzolino - Am 108 27/03/2019 17:18:24.000,402,160,59
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190327/60,2019-03-27,60,A8-0094/2019 -  Andrea Cozzolino - Am 248D 27/03/2019 17:18:38.000,69,534,21
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190327/61,2019-03-27,61,A8-0094/2019 -  Andrea Cozzolino - Am 195=201= 27/03/2019 17:19:14.000,275,332,16
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190327/62,2019-03-27,62,A8-0094/2019 -  Andrea Cozzolino - Am 11 27/03/2019 17:19:24.000,470,115,28
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190327/63,2019-03-27,63,A8-0094/2019 -  Andrea Cozzolino - Am 15 27/03/2019 17:20:10.000,444,158,19
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190327/64,2019-03-27,64,A8-0094/2019 -  Andrea Cozzolino - Am 223 27/03/2019 17:20:37.000,48,463,117
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190327/65,2019-03-27,65,A8-0094/2019 -  Andrea Cozzolino - Proposition de la Commission 27/03/2019 17:20:56.000,475,93,53
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190327/66,2019-03-27,66,A8-0287/2018 -  Miriam Dalli - Am 100 27/03/2019 17:21:23.000,521,63,34
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190327/67,2019-03-27,67,A8-0317/2018 -  Frédérique Ries - Am 159 27/03/2019 17:21:54.000,560,35,28
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190327/68,2019-03-27,68,A8-0270/2017 -  Mihai Ţurcanu - Am 405 27/03/2019 17:22:16.000,582,38,7
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190327/69,2019-03-27,69,A8-0382/2018 -  Laura Agea - Am 28 27/03/2019 17:23:35.000,586,10,26
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190327/70,2019-03-27,70,A8-0259/2018 -  Daniela Aiuto - Am 87 27/03/2019 17:25:21.000,109,491,21
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190327/71,2019-03-27,71,A8-0259/2018 -  Daniela Aiuto - Proposition de la Commission 27/03/2019 17:26:12.000,497,78,52
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190327/72,2019-03-27,72,B8-0216/2019 - Résolution 27/03/2019 17:28:01.000,373,206,31
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190327/73,2019-03-27,73,B8-0217/2019 - Résolution 27/03/2019 17:28:18.000,407,185,24
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190327/74,2019-03-27,74,B8-0218/2019 - Résolution 27/03/2019 17:28:37.000,545,50,24
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190327/75,2019-03-27,75,B8-0221/2019 - Résolution 27/03/2019 17:31:28.000,309,286,24
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190327/76,2019-03-27,76,A8-0077/2019 -  Brando Benifei - Résolution 27/03/2019 17:32:55.000,408,108,90
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190328/1,2019-03-28,1,A8-0261/2016 -  Tanja Fajon - Am 1=2= 28/03/2019 12:00:45.000,105,335,5
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190328/2,2019-03-28,2,A8-0261/2016 -  Tanja Fajon - Proposition de la Commission 28/03/2019 12:01:02.000,331,126,12
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190328/3,2019-03-28,3,A8-0269/2018 -  Angelika Niebler - Am 109 28/03/2019 12:01:31.000,327,34,142
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190328/4,2019-03-28,4,A8-0378/2017 -  Pavel Svoboda - Am 39 28/03/2019 12:01:55.000,460,53,8
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190328/5,2019-03-28,5,A8-0156/2019 -  Silvia Costa - Am 173 28/03/2019 12:02:15.000,47,481,5
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190328/6,2019-03-28,6,A8-0156/2019 -  Silvia Costa - Am 19/2 28/03/2019 12:02:36.000,431,76,32
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190328/7,2019-03-28,7,A8-0156/2019 -  Silvia Costa - Am 101/2 28/03/2019 12:03:06.000,477,48,27
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190328/8,2019-03-28,8,A8-0156/2019 -  Silvia Costa - Proposition de la Commission 28/03/2019 12:05:08.000,501,51,42
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190328/9,2019-03-28,9,A8-0111/2019 -  Milan Zver - Am 82/2 28/03/2019 12:05:38.000,477,82,30
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190328/10,2019-03-28,10,A8-0111/2019 -  Milan Zver - Am 179 28/03/2019 12:05:49.000,137,449,6
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190328/11,2019-03-28,11,A8-0111/2019 -  Milan Zver - Am 180S 28/03/2019 12:05:59.000,81,496,10
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190328/12,2019-03-28,12,A8-0111/2019 -  Milan Zver - Am 181 28/03/2019 12:06:17.000,73,513,11
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190328/13,2019-03-28,13,A8-0111/2019 -  Milan Zver - Am 178 28/03/2019 12:06:56.000,105,480,14
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190328/14,2019-03-28,14,A8-0111/2019 -  Milan Zver - Proposition de la Commission 28/03/2019 12:07:11.000,527,30,48
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190328/15,2019-03-28,15,A8-0175/2019 -  Bas Eickhout et  Sirpa Pietikäinen - Am 13/1 28/03/2019 12:07:50.000,540,50,8
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190328/16,2019-03-28,16,A8-0175/2019 -  Bas Eickhout et  Sirpa Pietikäinen - Am 13/2 28/03/2019 12:08:00.000,309,283,9
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190328/17,2019-03-28,17,A8-0175/2019 -  Bas Eickhout et  Sirpa Pietikäinen - Am 35PC2=55PC2=/1 28/03/2019 12:09:40.000,514,81,8
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190328/18,2019-03-28,18,A8-0175/2019 -  Bas Eickhout et  Sirpa Pietikäinen - 35PC2=55PC2=/2 28/03/2019 12:09:51.000,316,284,1
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190328/19,2019-03-28,19,A8-0175/2019 -  Bas Eickhout et  Sirpa Pietikäinen - Am 35PC3=55PC3= 28/03/2019 12:10:05.000,321,280,4
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190328/20,2019-03-28,20,A8-0175/2019 -  Bas Eickhout et  Sirpa Pietikäinen - Am 87PC1=96PC3= 28/03/2019 12:10:18.000,321,283,3
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190328/21,2019-03-28,21,A8-0175/2019 -  Bas Eickhout et  Sirpa Pietikäinen - Am 59=87PC2=96PC4= 28/03/2019 12:10:38.000,342,262,2
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190328/22,2019-03-28,22,A8-0175/2019 -  Bas Eickhout et  Sirpa Pietikäinen - Am 62=98= 28/03/2019 12:12:28.000,244,334,25
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190328/23,2019-03-28,23,A8-0175/2019 -  Bas Eickhout et  Sirpa Pietikäinen - Am 66 28/03/2019 12:13:45.000,304,297,3
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190328/24,2019-03-28,24,A8-0175/2019 -  Bas Eickhout et  Sirpa Pietikäinen - Am 67=90=100=/1 28/03/2019 12:14:15.000,267,332,3
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190328/25,2019-03-28,25,A8-0175/2019 -  Bas Eickhout et  Sirpa Pietikäinen - Am 56 28/03/2019 12:14:33.000,262,329,9
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190328/26,2019-03-28,26,A8-0175/2019 -  Bas Eickhout et  Sirpa Pietikäinen - Am 91 28/03/2019 12:15:42.000,294,296,15
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190328/27,2019-03-28,27,A8-0175/2019 -  Bas Eickhout et  Sirpa Pietikäinen - Am 92 28/03/2019 12:16:07.000,278,307,20
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190328/28,2019-03-28,28,A8-0175/2019 -  Bas Eickhout et  Sirpa Pietikäinen - Am 102 28/03/2019 12:16:21.000,262,324,19
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190328/29,2019-03-28,29,A8-0175/2019 -  Bas Eickhout et  Sirpa Pietikäinen - Am 70=93PC1= 28/03/2019 12:16:34.000,321,246,33
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190328/30,2019-03-28,30,A8-0175/2019 -  Bas Eickhout et  Sirpa Pietikäinen - Am 71=93PC2= 28/03/2019 12:16:47.000,282,283,38
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190328/31,2019-03-28,31,A8-0175/2019 -  Bas Eickhout et  Sirpa Pietikäinen - Am 72=93PC3= 28/03/2019 12:17:01.000,296,273,32
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190328/32,2019-03-28,32,A8-0175/2019 -  Bas Eickhout et  Sirpa Pietikäinen - Am 73=104PC1= 28/03/2019 12:17:14.000,369,192,41
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190328/33,2019-03-28,33,A8-0175/2019 -  Bas Eickhout et  Sirpa Pietikäinen - Am 74=104PC2= 28/03/2019 12:17:26.000,298,286,20
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190328/34,2019-03-28,34,A8-0175/2019 -  Bas Eickhout et  Sirpa Pietikäinen - Am 75 28/03/2019 12:17:39.000,285,283,34
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190328/35,2019-03-28,35,A8-0175/2019 -  Bas Eickhout et  Sirpa Pietikäinen - Am 105PC1 28/03/2019 12:17:57.000,258,339,4
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190328/36,2019-03-28,36,A8-0175/2019 -  Bas Eickhout et  Sirpa Pietikäinen - Am 94=105PC2= 28/03/2019 12:18:15.000,272,307,22
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190328/37,2019-03-28,37,A8-0175/2019 -  Bas Eickhout et  Sirpa Pietikäinen - Am 76 28/03/2019 12:18:25.000,274,307,25
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190328/38,2019-03-28,38,A8-0175/2019 -  Bas Eickhout et  Sirpa Pietikäinen - Am 105PC3 28/03/2019 12:18:36.000,243,340,22
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190328/39,2019-03-28,39,A8-0175/2019 -  Bas Eickhout et  Sirpa Pietikäinen - Am 105PC4 28/03/2019 12:19:19.000,271,320,5
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190328/40,2019-03-28,40,A8-0175/2019 -  Bas Eickhout et  Sirpa Pietikäinen - Am 77 28/03/2019 12:19:40.000,261,327,11
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190328/41,2019-03-28,41,A8-0175/2019 -  Bas Eickhout et  Sirpa Pietikäinen - 95=105PC5= 28/03/2019 12:19:52.000,267,334,4
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190328/42,2019-03-28,42,A8-0175/2019 -  Bas Eickhout et  Sirpa Pietikäinen - Am 53PC4=105PC6= 28/03/2019 12:20:03.000,479,123,3
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190328/43,2019-03-28,43,A8-0175/2019 -  Bas Eickhout et  Sirpa Pietikäinen - Am 78=106= 28/03/2019 12:20:14.000,133,332,138
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190328/44,2019-03-28,44,A8-0175/2019 -  Bas Eickhout et  Sirpa Pietikäinen - Am 103 28/03/2019 12:20:46.000,261,332,3
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190328/45,2019-03-28,45,A8-0175/2019 -  Bas Eickhout et  Sirpa Pietikäinen - Am 79 28/03/2019 12:20:56.000,285,297,19
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190328/46,2019-03-28,46,A8-0175/2019 -  Bas Eickhout et  Sirpa Pietikäinen - Am 80 28/03/2019 12:21:07.000,308,271,22
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190328/47,2019-03-28,47,A8-0175/2019 -  Bas Eickhout et  Sirpa Pietikäinen - Proposition de la Commission 28/03/2019 12:22:09.000,316,93,192
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190328/48,2019-03-28,48,A8-0182/2019 -  Vladimír Maňka - Am 14 28/03/2019 12:22:33.000,95,461,26
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190328/49,2019-03-28,49,A8-0182/2019 -  Vladimír Maňka - Am 3/1 28/03/2019 12:22:44.000,276,311,3
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190328/50,2019-03-28,50,A8-0182/2019 -  Vladimír Maňka - Am 3/2 28/03/2019 12:22:54.000,472,86,35
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190328/51,2019-03-28,51,A8-0182/2019 -  Vladimír Maňka - Am 21 28/03/2019 12:23:05.000,133,392,72
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190328/52,2019-03-28,52,A8-0182/2019 -  Vladimír Maňka - Am 15 28/03/2019 12:23:15.000,160,426,8
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190328/53,2019-03-28,53,A8-0182/2019 -  Vladimír Maňka - Am 4 28/03/2019 12:23:29.000,187,384,25
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190328/54,2019-03-28,54,A8-0182/2019 -  Vladimír Maňka - Am 5/1 28/03/2019 12:23:40.000,249,321,30
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190328/55,2019-03-28,55,A8-0182/2019 -  Vladimír Maňka - Am 5/2 28/03/2019 12:23:50.000,402,170,28
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190328/56,2019-03-28,56,A8-0182/2019 -  Vladimír Maňka - Am 5/3 28/03/2019 12:23:59.000,255,311,32
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190328/57,2019-03-28,57,A8-0182/2019 -  Vladimír Maňka - Am 13S 28/03/2019 12:24:10.000,110,455,23
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190328/58,2019-03-28,58,A8-0182/2019 -  Vladimír Maňka - Am 22 28/03/2019 12:24:21.000,189,388,12
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190328/59,2019-03-28,59,A8-0182/2019 -  Vladimír Maňka - Am 8S 28/03/2019 12:24:54.000,130,390,60
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190328/60,2019-03-28,60,A8-0182/2019 -  Vladimír Maňka - Am 9 28/03/2019 12:25:08.000,159,367,64
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190328/61,2019-03-28,61,A8-0182/2019 -  Vladimír Maňka - Am 10 28/03/2019 12:25:18.000,269,274,53
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190328/62,2019-03-28,62,A8-0182/2019 -  Vladimír Maňka - Am 24 28/03/2019 12:25:32.000,111,420,52
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190328/63,2019-03-28,63,A8-0182/2019 -  Vladimír Maňka - Am 17 28/03/2019 12:25:42.000,108,464,20
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190328/64,2019-03-28,64,A8-0182/2019 -  Vladimír Maňka - Am 26 28/03/2019 12:26:28.000,135,419,39
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190328/65,2019-03-28,65,A8-0182/2019 -  Vladimír Maňka - Am 20 28/03/2019 12:26:39.000,70,460,56
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190328/66,2019-03-28,66,A8-0182/2019 -  Vladimír Maňka - Am 12 28/03/2019 12:26:51.000,271,267,45
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190328/67,2019-03-28,67,A8-0182/2019 -  Vladimír Maňka - Am 2 28/03/2019 12:27:03.000,361,179,53
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190328/68,2019-03-28,68,A8-0182/2019 -  Vladimír Maňka - Am 28 28/03/2019 12:27:14.000,109,477,10
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190328/69,2019-03-28,69,A8-0182/2019 -  Vladimír Maňka - Am 11/2 28/03/2019 12:27:30.000,383,205,8
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190328/70,2019-03-28,70,A8-0182/2019 -  Vladimír Maňka - Résolution 28/03/2019 12:27:42.000,328,187,72
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190328/71,2019-03-28,71,RC-B8-0225/2019 - Am 2 28/03/2019 12:28:00.000,239,289,46
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190328/72,2019-03-28,72,RC-B8-0225/2019 - Am 6 28/03/2019 12:28:10.000,213,337,27
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190328/73,2019-03-28,73,RC-B8-0225/2019 - Am 4 28/03/2019 12:28:19.000,217,325,36
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190328/74,2019-03-28,74,RC-B8-0225/2019 - § 13 28/03/2019 12:28:31.000,294,260,28
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190328/75,2019-03-28,75,RC-B8-0225/2019 - Am 7 28/03/2019 12:28:42.000,238,332,16
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190328/76,2019-03-28,76,RC-B8-0225/2019 - § 15 28/03/2019 12:28:51.000,315,239,24
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190328/77,2019-03-28,77,RC-B8-0225/2019 - § 16 28/03/2019 12:29:02.000,292,258,28
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190328/78,2019-03-28,78,RC-B8-0225/2019 - Am 1 28/03/2019 12:29:13.000,276,271,32
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190328/79,2019-03-28,79,RC-B8-0225/2019 - Am 3 28/03/2019 12:29:24.000,210,328,45
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190328/80,2019-03-28,80,RC-B8-0225/2019 - Am 5 28/03/2019 12:29:33.000,235,305,40
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190328/81,2019-03-28,81,RC-B8-0225/2019 - Considérant M 28/03/2019 12:29:44.000,296,249,37
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190328/82,2019-03-28,82,RC-B8-0225/2019 - Résolution 28/03/2019 12:29:58.000,310,120,152
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190328/83,2019-03-28,83,B8-0230/2019 - § 21/2 28/03/2019 12:31:33.000,277,261,21
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190328/84,2019-03-28,84,B8-0230/2019 - Am 13 28/03/2019 12:32:05.000,210,336,10
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190328/85,2019-03-28,85,B8-0230/2019 - Visa 10 28/03/2019 12:33:24.000,424,119,7
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190328/86,2019-03-28,86,B8-0230/2019 - Considérant G/2 28/03/2019 12:33:55.000,438,94,16
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190328/87,2019-03-28,87,B8-0230/2019 - Résolution 28/03/2019 12:34:29.000,398,85,69
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190328/88,2019-03-28,88,B8-0222/2019 - Am 6 28/03/2019 12:35:05.000,225,271,29
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190328/89,2019-03-28,89,B8-0222/2019 - Am 3/1 28/03/2019 12:35:36.000,213,298,13
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190328/90,2019-03-28,90,B8-0222/2019 - Am 3/2 28/03/2019 12:35:46.000,414,100,10
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190328/91,2019-03-28,91,B8-0222/2019 - Am 4 28/03/2019 12:37:14.000,261,238,26
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190328/92,2019-03-28,92,B8-0222/2019 - Résolution 28/03/2019 12:37:27.000,301,181,42
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190328/93,2019-03-28,93,A8-0157/2019 -  Hilde Vautmans - Recommandation 28/03/2019 12:39:32.000,328,80,67
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190403/1,2019-04-03,1,Ordre du jour de mercredi - Demande du groupe PPE 03/04/2019 14:11:56.000,304,177,13
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190403/2,2019-04-03,2,Ordre du jour de jeudi - Demande de 38+ députés et des groupes EFDD et ECR 03/04/2019 14:15:50.000,219,267,17
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190403/3,2019-04-03,3,Ordre du jour de jeudi - Demande du groupe EFDD 03/04/2019 14:20:45.000,144,299,9
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190403/4,2019-04-03,4,Ordre du jour de jeudi- Demande du groupe S&D 03/04/2019 14:22:30.000,216,222,12
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190404/1,2019-04-04,1,A8-0047/2019 -  Sergei Stanishev - Am 3,502,81,29
http://data.europarl.europa.eu/eli/dl/iPlMeeting/20190404/2,2019-04-04,2,A8-0177/2019 -  Miroslavs Mitrofanovs - Vote unique,454,125,30
